,CustomerId,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
7193,15797246,Terry,621,Germany,Female,34,44857.4,91258.52,2,0,2,0,0
7194,15778290,Lappin,799,France,Male,70,36483.52,70416.75,1,1,8,1,0
7195,15708714,Santiago,675,France,Female,33,34045.61,0.0,2,0,6,0,0
7196,15586183,Wallace,561,France,Female,35,59981.62,0.0,2,0,5,0,0
7197,15761733,King,707,France,Female,42,152944.39,0.0,2,1,10,1,0
7198,15773934,Fang,670,France,Male,33,66979.06,88294.6,1,0,6,0,0
7199,15705343,May,649,Spain,Female,32,28797.32,0.0,1,0,7,0,0
7200,15593959,Travis,524,France,Male,28,51670.82,93577.3,1,1,1,1,0
7201,15664615,Nnachetam,689,Germany,Female,30,41865.72,136650.89,1,1,5,1,1
7202,15671014,Zhdanova,573,Spain,Female,72,96015.53,98765.84,1,1,8,1,0
7203,15657778,Jefferson,657,France,Male,33,103914.4,84309.57,2,0,1,0,0
7204,15585192,Cremonesi,686,Spain,Male,39,89199.51,136258.06,1,0,10,0,0
7205,15592914,Fang,683,France,Female,29,48849.89,0.0,2,1,9,1,0
7206,15770995,Sinclair,753,Germany,Female,47,197444.69,131160.85,1,0,1,0,0
7207,15570990,Begley,520,Spain,Female,30,145160.96,145222.99,2,0,4,0,0
7208,15596165,Degtyarev,547,Germany,Male,25,52309.8,98141.57,2,1,4,1,0
7209,15788131,Atkins,653,France,Male,47,50695.93,0.0,1,0,6,0,1
7210,15800773,Ikenna,648,Spain,Female,28,157891.11,102282.61,1,1,9,1,0
7211,15690153,Sun,639,France,Female,37,181850.74,116121.84,2,1,4,1,0
7212,15638989,Lettiere,711,France,Female,25,51345.39,190066.54,1,0,5,0,1
7213,15623210,Smith,484,Germany,Female,55,137519.92,149349.58,3,0,8,0,1
7214,15652658,Finch,721,France,Male,36,49653.37,155176.83,2,1,1,1,0
7215,15684440,Monaldo,548,Germany,Male,32,55867.38,98986.28,1,1,2,1,0
7216,15730287,Ugonna,679,France,Male,41,172749.4,147726.98,3,0,8,0,1
7217,15720353,Chiang,553,France,Male,41,90607.31,0.0,2,0,1,0,0
7218,15767231,Sun,757,France,Male,36,130861.95,144852.06,1,0,7,0,0
7219,15761554,Blackburn,581,France,Male,54,5558.47,89299.81,1,0,4,0,1
7220,15706637,Chang,718,Spain,Male,40,121537.91,0.0,2,0,9,0,0
7221,15690492,Palermo,625,France,Male,41,57128.78,97663.16,2,0,6,0,0
7222,15694237,McEwan,744,Spain,Male,39,19409.77,95161.75,1,0,4,0,0
7223,15729771,Davide,799,Germany,Male,31,88604.89,154586.92,1,1,9,1,1
7224,15609823,Chieloka,751,Spain,Female,34,479.54,127095.14,2,0,8,0,0
7225,15793366,Humphreys,781,Germany,Male,35,173837.54,92526.15,2,1,7,1,0
7226,15614813,Cocci,777,Germany,Female,46,487.3,107362.8,1,0,0,0,0
7227,15566495,Hanson,704,Spain,Female,24,35600.25,0.0,1,0,2,0,1
7228,15707602,Macleod,539,France,Female,47,166929.43,127286.04,2,1,2,1,1
7229,15635244,Ritchie,716,France,Female,29,98998.61,0.0,2,1,6,1,0
7230,15805627,Nebechukwu,670,France,Male,37,54229.74,0.0,2,1,2,1,0
7231,15607986,Nnamutaezinwa,555,France,Male,40,105720.09,139930.18,1,1,10,1,0
7232,15799785,Ikemefuna,679,Germany,Female,30,121151.46,77949.69,1,1,4,1,0
7233,15699963,Scott,571,France,Male,38,154844.22,121405.04,1,1,1,1,0
7234,15624595,Chiang,512,Spain,Female,35,18785.48,124580.69,1,1,5,1,0
7235,15629750,Artyomova,697,France,Male,35,64771.61,133087.76,1,0,5,0,0
7236,15651460,Hsieh,424,Spain,Male,34,16250.61,0.0,1,1,7,1,0
7237,15753550,Levien,684,France,Female,43,131093.99,0.0,2,0,7,0,0
7238,15594133,Erskine,697,Spain,Male,62,129188.18,0.0,1,0,7,0,1
7239,15772329,Fiorentino,580,Germany,Male,45,47428.73,103741.14,1,0,8,0,1
7240,15591552,Okonkwo,600,France,Female,32,132973.21,98877.95,1,0,7,0,0
7241,15750921,Monds,521,France,Male,37,84908.2,105843.26,2,1,5,1,0
7242,15701687,Campbell,664,Spain,Male,44,57338.56,77526.66,3,0,7,0,1
7243,15728906,Ibekwe,634,France,Male,77,161579.85,0.0,2,1,5,1,0
7244,15670029,Marcelo,445,France,Female,33,122625.68,0.0,2,0,7,0,0
7245,15763579,Castro,702,Germany,Female,36,52909.87,105264.88,2,1,2,1,0
7246,15728010,Capon,485,France,Male,37,170226.47,0.0,2,1,5,1,0
7247,15663194,Voronova,582,Germany,Female,40,191757.65,110150.43,1,1,3,1,1
7248,15736510,Loggia,605,Spain,Female,57,66652.75,0.0,3,0,2,0,1
7249,15745804,Law,628,France,Male,25,195977.75,0.0,2,1,7,1,0
7250,15631451,Grant,604,Spain,Female,28,69056.26,0.0,2,1,6,1,0
7251,15746995,Greco,724,Germany,Male,31,12920.43,138166.3,1,0,9,0,0
7252,15730673,Dietz,567,Germany,Male,40,138552.74,122265.24,1,0,7,0,0
7253,15734649,Martel,779,Spain,Female,55,22832.71,133295.98,1,0,0,0,1
7254,15701081,Jarvis,785,France,Male,36,61811.1,0.0,1,1,2,1,0
7255,15632503,Meng,563,France,Female,32,191604.27,148326.09,1,0,0,0,1
7256,15585928,Hay,821,Germany,Female,31,25445.0,68927.57,1,1,2,1,0
7257,15648681,Voronoff,747,France,Female,47,129964.56,139914.6,4,1,5,1,1
7258,15747757,Trevascus,600,Germany,Female,58,6209.51,118723.11,1,0,8,0,1
7259,15718921,Ho,625,Spain,Male,32,134794.02,106957.28,1,1,7,1,0
7260,15571081,Hansen,773,France,Female,41,57549.65,190238.93,1,1,7,1,0
7261,15734578,Craig,726,France,Female,53,28367.21,113537.73,1,1,1,1,0
7262,15579583,Hall,641,Spain,Female,40,51703.09,101090.27,1,1,4,1,0
7263,15622729,Sun,649,France,Female,46,66602.7,0.0,2,1,2,1,0
7264,15662189,Durant,434,Spain,Male,33,2739.71,0.0,1,1,3,1,0
7265,15692718,Jackson,738,France,Female,38,69227.42,0.0,2,0,7,0,0
7266,15762716,Chigozie,762,Spain,Female,60,31445.03,168920.75,1,0,10,0,1
7267,15724851,Farmer,507,Germany,Male,31,150037.19,111589.67,1,0,9,0,0
7268,15587266,Douglas,606,Germany,Female,27,111448.92,172310.33,1,1,6,1,0
7269,15675926,Ardis,655,Germany,Male,34,51226.32,118028.35,1,0,7,0,1
7270,15706268,Smith,697,Germany,Male,51,53581.14,147910.3,1,1,1,1,0
7271,15581871,Butler,504,Germany,Male,42,149697.78,131287.36,2,1,7,1,0
7272,15666166,Pettry,653,France,Female,74,160348.31,121276.32,1,1,0,1,0
7273,15671582,John,660,Spain,Male,38,154641.91,109869.32,1,1,6,1,0
7274,15680901,Potter,652,France,Female,34,104331.76,97435.85,2,1,6,1,0
7275,15642336,Shaw,669,France,Female,42,135630.32,0.0,2,0,9,0,0
7276,15653147,Boyle,594,France,Male,35,65361.66,133853.27,1,1,2,1,0
7277,15571284,Elmore,756,Germany,Male,32,56176.31,109528.16,2,1,0,1,0
7278,15591360,Udinesi,642,France,Female,33,60059.47,84607.34,2,1,4,1,0
7279,15810485,Sun,486,Germany,Male,37,51364.56,101438.0,1,0,1,0,0
7280,15611973,Tuan,804,France,Male,55,118752.6,0.0,2,1,7,1,0
7281,15735572,Lawrence,629,France,Male,59,116848.79,113657.83,1,1,9,1,1
7282,15567860,Burrows,581,Spain,Female,44,45026.23,189318.16,2,0,7,0,1
7283,15795690,Shao,667,France,Male,31,189657.26,99513.91,1,1,3,1,0
7284,15706464,White,667,Spain,Male,35,57213.46,97585.32,2,0,4,0,0
7285,15725028,Chialuka,679,France,Male,29,63687.06,0.0,2,1,3,1,0
7286,15751167,Toscano,680,France,Female,43,58761.33,0.0,2,1,4,1,0
7287,15633944,McKay,644,Spain,Male,32,14187.78,136659.74,1,1,3,1,0
7288,15672637,Voronkov,571,France,Female,30,145115.95,85755.86,1,0,4,0,0
7289,15680895,Sal,627,Spain,Female,35,187718.26,0.0,1,0,7,0,0
7290,15793825,Ikechukwu,536,France,Male,39,27150.35,0.0,2,0,4,0,0
7291,15611318,Kruglova,599,Spain,Male,33,111622.76,51690.89,1,0,4,0,1
7292,15768474,Clements,744,Spain,Male,34,27244.35,0.0,2,0,3,0,0
7293,15716276,Kennedy,709,France,Female,34,57029.66,111669.68,1,0,2,0,0
7294,15623668,Johnson,653,Germany,Male,31,25183.01,154741.45,2,0,2,0,0
7295,15696361,Chung,648,Germany,Male,31,129980.93,125681.51,1,1,7,1,0
7296,15607988,Garland,663,Germany,Female,37,118716.63,155303.71,1,0,8,0,0
7297,15637891,Docherty,613,Germany,Female,43,20134.07,140681.68,1,1,4,1,0
7298,15789865,Nnaife,620,France,Male,28,190208.23,71902.52,1,1,9,1,0
7299,15627190,Lettiere,661,France,Male,51,68021.9,146606.6,1,1,6,1,0
7300,15788224,Sanderson,669,Germany,Male,45,110881.56,123949.75,1,0,1,0,0
7301,15702149,Fomin,767,Germany,Female,33,132480.75,144753.21,1,1,1,1,0
7302,15708236,Wright,491,France,Female,72,7032.95,91285.22,1,1,6,1,0
7303,15568469,Buckley,653,France,Male,43,27862.58,0.0,2,0,0,0,0
7304,15764444,Pan,679,Germany,Male,58,87008.17,125850.53,2,1,8,1,0
7305,15794204,Manna,687,France,Male,28,27411.19,108116.66,1,1,7,1,0
7306,15807546,Chinwendu,837,France,Female,38,46395.21,0.0,2,1,2,1,0
7307,15782159,Ndubuagha,850,France,Male,28,194245.29,67639.56,2,1,8,1,0
7308,15618703,White,663,Spain,Female,53,151317.27,150200.23,1,1,6,1,1
7309,15793317,Hale,547,Spain,Female,22,118142.79,141287.15,1,0,7,0,0
7310,15740487,Ross,627,France,Female,41,138700.75,0.0,3,1,6,1,1
7311,15722479,Ikenna,707,France,Male,37,6035.51,0.0,2,1,1,1,0
7312,15688264,Nkemdilim,629,France,Female,43,41263.69,0.0,2,1,0,1,0
7313,15583067,McMillan,687,France,Female,36,63185.05,97157.96,1,1,4,1,0
7314,15686670,Duke,588,France,Female,36,92536.0,0.0,2,0,2,0,1
7315,15593345,Bradbury,502,Germany,Female,33,158736.07,125241.17,2,1,6,1,0
7316,15811690,Bayley,793,Germany,Male,54,18633.4,128966.13,1,0,2,0,1
7317,15734008,Bartlett,727,Germany,Male,59,71830.1,152581.06,1,0,5,0,1
7318,15771856,Cremin,632,Spain,Female,32,19525.65,0.0,2,0,1,0,0
7319,15762045,Gilchrist,474,Germany,Female,37,110953.33,142688.57,2,1,5,1,0
7320,15778142,Shih,850,Germany,Female,31,4466.21,130089.56,2,1,1,1,0
7321,15689268,Fitzpatrick,584,France,Male,36,105818.51,0.0,1,1,9,1,0
7322,15721507,Pagan,713,France,Female,32,149558.83,117094.02,1,0,1,0,1
7323,15750476,Hendrick,742,Spain,Male,24,4070.28,0.0,2,0,8,0,0
7324,15810723,Sanderson,607,France,Female,39,132741.13,0.0,3,0,10,0,1
7325,15787229,Samsonova,761,Spain,Female,34,61251.25,0.0,2,0,2,0,0
7326,15570508,Azubuike,600,France,Male,49,91347.76,90218.9,1,0,7,0,0
7327,15617065,Pan,650,Spain,Male,42,171045.31,194532.66,1,0,4,0,1
7328,15689786,Massie,850,Germany,Male,56,155850.4,169743.83,1,0,1,0,1
7329,15648876,Sandover,501,France,Female,34,27380.99,0.0,1,0,5,0,0
7330,15802106,Craig,418,France,Male,34,154208.96,155973.88,1,0,8,0,0
7331,15773869,Onwudiwe,797,Spain,Male,59,93624.55,129321.44,1,1,4,1,0
7332,15711635,Chu,788,Germany,Female,42,64746.07,138650.49,2,0,6,0,0
7333,15795527,Zetticci,699,Spain,Male,43,82815.93,136487.86,2,0,2,0,0
7334,15759133,Vaguine,616,France,Male,18,27308.58,0.0,2,1,6,1,0
7335,15679394,Owen,651,France,Female,41,104876.8,38617.2,1,1,4,1,0
7336,15801072,Hurst,654,France,Female,28,151316.37,0.0,2,0,7,0,0
7337,15646082,Harding,676,France,Female,34,91817.38,82909.14,1,0,8,0,1
7338,15796111,Smith,708,Germany,Female,54,125311.17,145151.4,1,1,8,1,1
7339,15670646,Moore,499,Spain,Female,42,14868.94,147187.84,1,1,0,1,1
7340,15578722,Bradley,689,France,Male,39,196112.45,0.0,2,0,4,0,0
7341,15815095,Burfitt,850,Spain,Male,54,24093.4,108185.81,2,0,7,0,1
7342,15730360,Mackenzie,502,France,Male,30,66263.87,0.0,2,1,4,1,0
7343,15763194,Milanesi,643,France,Male,34,100304.13,0.0,2,1,7,1,0
7344,15720725,Shubin,762,France,Male,28,167909.52,0.0,2,0,2,0,0
7345,15567834,Nieves,719,France,Male,49,16246.59,105918.1,1,1,5,1,0
7346,15720644,Martin,789,France,Male,27,103603.65,0.0,2,0,6,0,0
7347,15811742,Jen,553,Spain,Male,42,7680.23,0.0,2,0,7,0,0
7348,15813363,Woods,448,Spain,Male,25,95215.73,0.0,2,0,2,0,0
7349,15717629,Docherty,632,Germany,Male,42,148172.94,59972.26,2,1,6,1,0
7350,15713160,Lin,669,Spain,Male,25,124382.9,157228.61,2,0,7,0,0
7351,15568878,Cheng,654,Spain,Male,34,159311.46,0.0,2,0,5,0,0
7352,15809800,Korovina,726,France,Female,38,6787.48,0.0,2,0,4,0,0
7353,15736420,Macdonald,596,France,Male,21,197297.77,210433.08,2,1,4,1,1
7354,15757933,Hardy,733,Germany,Female,30,21556.95,102452.71,1,0,1,0,0
7355,15623072,Shaw,529,Spain,Female,35,56518.0,0.0,2,0,5,0,0
7356,15683993,Knight,493,France,Female,37,158840.99,142987.46,2,0,8,0,0
7357,15570947,Bruny,615,Spain,Female,29,126396.01,143330.56,2,1,7,1,0
7358,15797767,Ikedinachukwu,600,France,Female,49,148087.88,0.0,1,1,6,1,1
7359,15731989,Moran,666,France,Male,36,33701.5,120165.4,2,0,4,0,0
7360,15591035,Macleod,644,Spain,Male,54,84622.37,0.0,1,1,6,1,0
7361,15586479,Yin,692,France,Female,36,185580.89,0.0,1,0,4,0,1
7362,15605872,Felix,707,France,Male,73,62768.8,66573.17,1,1,6,1,0
7363,15666012,Rippey,603,France,Male,40,38829.11,102833.46,2,1,4,1,0
7364,15641733,Mishina,671,France,Female,34,110748.88,164757.56,1,0,5,0,0
7365,15593178,Graham,568,Spain,Female,36,54083.8,153610.61,1,1,10,1,1
7366,15649183,Johnston,598,Spain,Female,35,88658.73,0.0,3,1,8,1,0
7367,15736399,Korovin,606,Spain,Male,42,177938.52,0.0,2,0,10,0,0
7368,15751137,Lei,850,Germany,Female,36,174235.06,169025.83,1,0,3,0,0
7369,15757188,Chimaijem,644,Spain,Female,26,82696.84,153455.72,2,1,4,1,0
7370,15726167,Scott,655,France,Male,37,142415.97,0.0,2,1,4,1,0
7371,15624850,Grant,850,France,Male,30,62811.03,153972.89,2,0,10,0,0
7372,15717700,McIntyre,683,Spain,Male,34,25339.29,114609.55,2,1,9,1,0
7373,15716347,Griffin,663,Germany,Male,37,176487.05,143625.83,2,1,7,1,0
7374,15696287,Converse,682,Germany,Female,38,49833.5,116520.28,1,1,1,1,1
7375,15638871,Ch'ang,639,France,Male,77,55829.25,80926.02,2,1,6,1,0
7376,15765093,Coates,704,France,Male,23,155823.2,166594.78,1,1,6,1,0
7377,15592999,Reid,691,France,Female,40,60622.61,115465.98,1,1,0,1,0
7378,15641715,Ts'ui,599,France,Male,34,174196.68,0.0,2,1,8,1,0
7379,15607746,Belstead,573,France,Female,36,56905.38,0.0,1,1,1,1,0
7380,15625311,Dickinson,589,Germany,Female,41,101178.85,92618.62,1,1,7,1,0
7381,15573077,Nwora,620,Germany,Female,25,73857.94,141825.88,1,1,8,1,1
7382,15735106,Bishop,647,Spain,Male,28,102325.19,149594.02,2,0,6,0,0
7383,15672912,Loggia,737,Spain,Female,39,55356.39,130051.66,2,0,7,0,1
7384,15589881,Rowe,634,France,Female,41,131284.93,0.0,2,1,7,1,0
7385,15660144,Balashov,660,France,Male,38,88080.43,0.0,2,0,4,0,0
7386,15664083,Ulyanova,666,Germany,Female,37,93266.01,158468.76,1,1,2,1,0
7387,15690898,Bogolyubova,696,France,Male,44,75562.47,161889.79,1,0,8,0,0
7388,15808023,Remington,836,France,Female,29,153747.73,133681.78,1,1,9,1,0
7389,15676909,Mishin,667,Spain,Female,34,163830.64,0.0,2,0,5,0,0
7390,15764922,Tu,596,Spain,Male,20,103456.47,187294.46,1,0,3,0,0
7391,15766734,Castiglione,430,France,Male,31,95655.16,0.0,1,0,5,0,0
7392,15795079,Nnaife,596,Spain,Male,67,138350.74,0.0,2,1,6,1,0
7393,15757434,Yang,599,France,Male,28,31190.42,119706.22,1,0,7,0,0
7394,15673747,Ayers,519,France,Female,22,167553.06,0.0,1,1,8,1,0
7395,15808386,Cocci,721,Germany,Female,45,59604.45,138523.2,1,0,7,0,1
7396,15603565,Mackenzie,603,Spain,Female,56,162223.67,90778.76,2,0,5,0,1
7397,15744044,Fiorentini,572,Germany,Male,47,196549.85,99353.42,1,0,4,0,1
7398,15577771,Akabueze,453,Germany,Female,40,120373.84,111524.49,1,1,1,1,1
7399,15769548,Hyde,668,France,Female,37,92149.64,128645.67,1,0,7,0,0
7400,15802071,Levi,762,Germany,Male,35,178361.48,117458.51,1,1,1,1,1
7401,15677395,Nwabugwu,633,France,Female,39,170998.83,129189.15,2,0,9,0,0
7402,15632010,Chia,647,Spain,Male,33,77216.48,121260.19,2,0,7,0,0
7403,15779492,Trevisano,796,Spain,Male,56,121164.6,94231.13,1,0,6,0,1
7404,15694677,Bennetts,733,France,Male,39,141841.31,0.0,2,1,1,1,0
7405,15704315,Teng,556,France,Male,34,104000.06,163757.06,1,1,8,1,0
7406,15742009,Hsueh,489,Spain,Male,58,191419.32,0.0,2,1,4,1,0
7407,15766663,Mahmood,639,France,Male,22,28188.96,0.0,2,0,4,0,0
7408,15742297,Sinclair,715,France,Male,35,60407.93,141005.47,1,1,2,1,0
7409,15688059,Chin,807,Germany,Female,42,130489.37,105356.09,2,1,9,1,0
7410,15752344,She,714,Spain,Male,34,193040.32,0.0,2,0,5,0,0
7411,15698749,He,626,Germany,Female,23,109742.8,85897.95,1,0,6,0,0
7412,15631693,Hill,697,France,Male,36,74760.32,0.0,2,1,7,1,0
7413,15604536,Vachon,850,Germany,Female,31,61936.1,164672.66,1,1,4,1,0
7414,15802869,Ball,737,Germany,Female,45,78650.95,99169.67,2,1,2,1,0
7415,15635598,Hsieh,812,France,Male,29,168023.6,0.0,2,0,6,0,0
7416,15592326,Baker,583,France,Male,36,5571.59,0.0,2,1,8,1,0
7417,15736533,Monaldo,730,Germany,Female,37,118591.67,124053.03,1,0,5,0,0
7418,15647191,Lucchesi,677,France,Male,36,7824.31,0.0,2,0,4,0,0
7419,15622507,Hamilton,748,Germany,Female,40,38153.19,103499.09,2,0,3,0,0
7420,15765487,Kuo,753,Germany,Female,38,180829.99,151766.71,1,1,9,1,0
7421,15646521,Fan,634,Spain,Female,36,143960.72,0.0,1,1,1,1,0
7422,15746258,Wright,622,France,Male,29,8788.35,101486.96,1,1,7,1,0
7423,15692430,Milano,699,Germany,Male,36,103557.85,123601.56,2,0,2,0,0
7424,15625501,Wall,570,Germany,Male,38,147168.28,127201.58,1,0,1,0,1
7425,15640521,Chidumaga,552,Germany,Male,33,58844.84,144962.74,1,0,3,0,1
7426,15790630,Olisaemeka,619,France,Female,48,18094.96,0.0,1,0,4,0,1
7427,15664720,Kovalyova,714,Spain,Male,33,162515.17,122017.19,1,0,8,0,0
7428,15750055,Onio,503,Spain,Male,32,157921.25,100262.88,2,1,9,1,0
7429,15644878,Hill,685,Spain,Female,43,68701.73,117302.62,1,0,6,0,0
7430,15754578,Okeke,606,France,Female,35,186778.89,135984.15,2,0,0,0,0
7431,15705379,Upjohn,678,France,Male,38,66561.6,0.0,2,0,3,0,0
7432,15761047,H?,724,Germany,Male,31,64831.36,160997.54,2,1,2,1,0
7433,15671293,Marcus,779,Germany,Female,37,6589.16,128389.63,1,1,2,1,1
7434,15687527,Yobachukwu,638,Spain,Male,35,165370.66,0.0,2,0,1,0,0
7435,15647898,Russell,610,Spain,Female,50,184758.17,130554.51,3,0,5,0,1
7436,15671534,Hovell,646,Germany,Female,57,13911.27,90212.0,1,0,6,0,1
7437,15591248,Chukwumaobim,628,France,Female,29,34857.46,71996.29,1,1,9,1,0
7438,15676156,Boyle,528,France,Female,32,156192.43,85615.66,2,0,4,0,0
7439,15812918,Scott,432,France,Female,27,53874.67,62339.81,2,0,6,0,0
7440,15604130,Johnstone,622,Spain,Female,47,100183.05,142319.03,1,0,6,0,0
7441,15700549,Alvares,721,France,Male,54,4493.12,0.0,2,1,5,1,0
7442,15715519,McDavid,614,Spain,Male,36,130610.78,0.0,2,0,5,0,0
7443,15707042,Dellucci,634,France,Female,24,63340.65,87413.19,1,0,2,0,0
7444,15605276,Brothers,742,France,Female,29,180066.59,0.0,2,1,4,1,0
7445,15630592,Sanders,516,France,Female,45,95273.73,0.0,1,0,4,0,1
7446,15636626,Morrison,718,France,Male,35,53511.74,97560.16,1,1,3,1,0
7447,15740411,Molle,636,Germany,Male,30,109685.61,141787.31,2,1,8,1,0
7448,15593834,Genovese,691,Spain,Male,36,75664.56,129934.64,1,0,7,0,1
7449,15804235,Zetticci,698,France,Female,37,71972.95,166178.02,2,1,2,1,0
7450,15679801,Hsueh,712,Spain,Female,39,23702.42,163097.55,2,1,5,1,0
7451,15673907,Alexander,659,France,Male,20,112572.02,0.0,2,0,8,0,0
7452,15636562,Muravyova,573,Spain,Male,44,62424.46,0.0,2,0,8,0,0
7453,15702571,Wright,778,Germany,Female,35,131238.37,151958.19,3,1,1,1,1
7454,15627365,Calabresi,732,France,Male,46,184350.78,0.0,2,1,0,1,0
7455,15748499,Johnson,550,Germany,Male,33,13999.64,118400.91,1,1,4,1,1
7456,15598614,Lucchesi,790,Spain,Male,20,168152.76,0.0,2,0,8,0,0
7457,15668889,Galgano,665,Germany,Female,43,35640.12,116322.27,4,0,2,0,1
7458,15800049,Grigoryeva,728,Spain,Female,43,120088.17,0.0,1,1,5,1,0
7459,15583724,Raymond,645,Spain,Female,29,74346.11,0.0,2,1,4,1,0
7460,15622083,Paterson,647,Germany,Male,30,2955.46,143138.91,2,0,6,0,0
7461,15645571,Genovese,596,Spain,Male,32,146504.35,0.0,2,1,4,1,0
7462,15598266,Martin,610,France,Male,40,149602.54,0.0,1,1,9,1,0
7463,15667934,Moretti,512,France,Male,36,53020.9,129804.17,1,0,0,0,0
7464,15569682,Leckie,768,Germany,Male,37,41788.25,108308.11,1,0,9,0,1
7465,15772941,Lane,666,Germany,Male,30,74849.46,110153.27,1,1,3,1,0
7466,15586174,Brodney,700,Germany,Female,30,134417.31,116377.48,1,1,4,1,0
7467,15803682,Angelo,651,Germany,Female,37,75837.58,117791.06,2,1,10,1,0
7468,15627328,Millar,542,Spain,Female,26,54869.54,0.0,2,1,2,1,0
7469,15717065,Balashov,686,France,Female,35,35356.46,105419.73,1,0,8,0,0
7470,15602456,Afanasyev,850,Germany,Female,47,122141.13,99219.47,2,1,4,1,0
7471,15721569,Chialuka,658,Germany,Female,55,119439.66,119327.93,1,1,8,1,0
7472,15573798,Yermolayev,448,France,Female,36,81999.53,83947.12,2,0,6,0,0
7473,15638272,Tien,609,Spain,Male,32,120594.85,99883.16,1,1,4,1,0
7474,15799859,Lucchesi,704,France,Male,50,120770.75,165438.26,1,0,4,0,1
7475,15599152,Lai,698,France,Male,31,134790.74,156111.24,1,0,1,0,0
7476,15737909,Bates,759,France,Male,44,100137.7,111095.58,2,0,2,0,0
7477,15646190,Saunders,677,France,Female,56,158325.87,119963.45,1,0,0,0,1
7478,15711249,Chukwuemeka,544,Spain,Male,22,70007.67,0.0,2,0,4,0,0
7479,15671987,Meagher,567,Spain,Male,35,88659.07,153137.74,1,0,8,0,0
7480,15812766,Golubeva,490,Spain,Male,40,190889.13,156111.08,1,0,6,0,0
7481,15778589,Collier,626,France,Male,34,56646.28,113014.7,2,1,7,1,0
7482,15750104,Chan,718,Germany,Male,43,32999.1,132615.73,2,0,5,0,0
7483,15784526,Chen,616,France,Male,44,178235.37,102016.38,1,1,5,1,1
7484,15646563,Wright,772,France,Female,35,25448.31,0.0,1,1,9,1,0
7485,15744423,Cocci,561,France,Male,32,84871.99,0.0,2,0,5,0,0
7486,15593694,Williams,814,France,Male,49,157822.54,0.0,2,0,8,0,0
7487,15785367,McGuffog,651,France,Female,56,84383.22,0.0,1,0,4,0,1
7488,15687765,Chukwujamuike,538,Germany,Female,42,119216.46,80380.24,1,0,4,0,0
7489,15789014,Scott,600,France,Female,26,82547.01,108909.12,1,0,6,0,0
7490,15703177,Bell,654,France,Female,35,86764.46,90865.8,1,1,2,1,0
7491,15660263,Olisaemeka,622,France,Male,40,197372.13,99799.76,2,0,4,0,0
7492,15776545,Napolitani,682,France,Male,28,82872.64,200724.96,1,1,10,1,1
7493,15683276,Sargood,610,Spain,Female,37,129563.86,140363.95,2,1,10,1,0
7494,15599272,Harrington,795,France,Female,36,135388.89,151844.64,1,1,1,1,0
7495,15589541,Sutherland,557,France,Female,27,4497.55,0.0,2,1,2,1,0
7496,15608804,Allan,824,Germany,Male,49,67885.37,133231.48,1,1,8,1,0
7497,15645820,Folliero,698,France,Male,27,111471.55,0.0,2,0,7,0,0
7498,15659031,Mordvinova,630,France,Female,36,134407.93,126598.99,2,1,8,1,0
7499,15790113,Schofield,609,Germany,Female,71,108258.22,113317.1,1,0,6,0,1
7500,15652289,Williams,694,France,Male,47,197528.62,0.0,2,0,4,0,0
7501,15605341,Baird,681,France,Female,58,139761.25,93173.88,1,1,8,1,0
7502,15697844,Whitehouse,721,Spain,Female,32,136119.96,0.0,1,0,10,0,1
7503,15652048,Thompson,563,Germany,Male,44,197812.16,105007.31,2,1,7,1,0
7504,15587038,Ogochukwu,654,Spain,Female,32,51972.92,0.0,1,1,2,1,1
7505,15660528,Niu,659,Spain,Male,27,99341.87,0.0,2,0,4,0,0
7506,15700300,Okoli,674,Germany,Female,44,171345.02,131593.85,1,1,4,1,1
7507,15642001,Lorenzen,576,Germany,Male,44,119056.68,119530.52,1,0,9,0,1
7508,15580366,Okechukwu,566,Germany,Male,54,172601.62,118614.6,2,1,4,1,0
7509,15657228,Anderson,545,Germany,Male,37,104936.88,95829.13,2,1,9,1,0
7510,15729377,Ku,798,France,Male,36,159044.1,0.0,2,1,1,1,0
7511,15686913,Kung,757,France,Male,38,83263.06,0.0,1,0,0,0,0
7512,15631267,Lu,641,France,Male,50,130910.78,153590.73,2,1,6,1,0
7513,15632275,Trevisano,718,France,Male,29,126336.72,0.0,1,0,2,0,0
7514,15715907,Onwubiko,699,France,Male,64,27980.8,113109.52,1,0,9,0,1
7515,15764841,Vidler,623,France,Female,35,47880.71,130557.24,1,1,0,1,0
7516,15748649,Shen,644,France,Male,40,73882.49,93183.19,1,0,8,0,0
7517,15771409,McGregor,586,France,Male,58,162960.05,151933.63,1,0,7,0,1
7518,15779207,Nnamdi,500,Germany,Male,30,68807.47,125495.64,2,1,2,1,0
7519,15814116,Castiglione,583,France,Female,42,144039.05,0.0,2,0,7,0,0
7520,15665087,Bergamaschi,595,Germany,Female,26,151192.18,118547.72,1,1,8,1,0
7521,15611189,Allingham,670,Spain,Male,43,120225.62,97792.21,1,0,1,0,0
7522,15729718,Stelzer,610,France,Male,41,56118.81,0.0,3,0,6,0,1
7523,15733602,Rubin,814,Spain,Female,72,130853.03,0.0,2,1,2,1,0
7524,15620103,Ho,660,France,Female,40,185156.94,167181.01,1,1,8,1,0
